station_identity,station_deletion,station_name,station_latitude,station_longitude,zone,postcode,direction
38d6940c-6ccc-4a71-b85d-863b91e83c51,False,Falconwood,51.45908592772001,0.0785096933805762,4,SE9 2RN,South
86863791-1cbc-4743-8fc1-daed77eb8128,False,Farringdon,51.52019551919777,-0.1048430613167642,1,EC1M 6BY,Central
cb8a1e39-a9a5-4089-9b57-408b00cdd30e,False,Feltham,51.44787850388705,-0.4098244711576437,6,TW13 4BY,South West
9a9cba8c-c0d8-4211-af39-154a04ca5e14,False,Fenchurch Street,51.51156657985079,-0.0785541524539051,1,EC3M 4AJ,Central
ea409a06-062f-4c11-aec5-05a0f25a8102,False,Fieldway,51.35131696970674,-0.0245032653332691,"3,4,5,6",CR0 0QA,South East
2f82afa9-fa02-4faa-9116-3cf1bb6e6a8d,False,Finchley Central,51.60090293685636,-0.1932206347116579,4,N3 2RY,North
2c717580-33a5-402b-98ad-304f1bfe2d71,False,Finchley Road,51.54709590643439,-0.1800505586324935,2,NW6 3BS,North
2533baa2-7fc7-4a8a-91f1-4b2a6c12bd5e,False,Finchley Road and Frognal,51.55011920011288,-0.1836512006949723,2,NW3 5HT,North
677aedd7-ea8c-4426-b583-0fc8a9a39601,False,Finsbury Park,51.564635274841386,-0.1058814855289023,2,N4 3JU,North
3da54544-cde1-4b80-a7ce-d66f04a798dd,False,Forest Gate,51.54931616108423,0.0241890915432563,3,E7 0QH,East
fc250a66-ce35-4b68-bae8-4754d6b7b9ce,False,Forest Hill,51.43930822760034,-0.0533285042533909,3,SE23 3HD,South
80fdae17-fd54-48cd-ad21-7cb7e6919f28,False,Fulham Broadway,51.480260585746336,-0.1955441615278966,2,SW6 1BY,South
c770c79c-d489-45bf-8770-e42560b6f2f5,False,Fulwell,51.433941995205664,-0.3494385176467358,6,TW2 5NY,South West
8c4ea3ac-2f68-45d6-ad18-34b2f4234842,False,Gallions Reach,51.50903426024889,0.0717753947300296,3,E6 6FZ,East
a1cc8537-7388-48cc-a871-f461ee8e2e78,False,Gants Hill,51.57655306294169,0.0660840980631794,4,IG2 6UD,North East
325fbe21-8231-469a-98db-08f4f41d119b,False,George Street,51.37396589757682,-0.0987181046574809,"3,4,5,6",CRO 1LA,South East
37be350c-6899-4c27-8a04-f98716381c07,False,Gidea Park,51.5818660866497,0.2059769831264667,6,RM2 6BX,North East
4e9bbd5d-747a-42a8-bda6-09c465ea43c3,False,Gipsy Hill,51.42446938789821,-0.0838351671131961,3,SE19 1PL,South
f6d8fa90-3a79-4b31-b6a5-58b38b1acd73,False,Gloucester Road,51.4944992596252,-0.183543557571591,1,SW7 4SF,South
855b1801-926d-4cd4-89ec-09e16faad9f4,False,Golders Green,51.57221521685042,-0.1948345569382634,3,NW11 7RN,North
d5e4cbc6-a0ba-4a3a-9e1e-d4dece562ab9,False,Goldhawk Road,51.50207659663676,-0.2274040032488232,2,W12 8EG,West
221804cf-0da7-4ba7-ae93-4696429152ce,False,Goodge Street,51.52061289126984,-0.1348076891147268,1,W1T 2HF,West
c7460b69-6a34-4dbb-b5a9-c5e459c4f338,False,Goodmayes,51.566181168031925,0.1117296550287497,4,IG3 9UH,North East
dba3f060-6cff-451f-a1ac-3b368aa23802,False,Gordon Hill,51.66350208554497,-0.0944732992729422,5,EN2 0QU,East
986e2b35-d6bf-486e-b2e4-d9ba2ccf4398,False,Gospel Oak,51.5554050480654,-0.1513010312452065,2,NW5 1LT,North
026feb0b-0bb9-4d30-94a9-48942beb62ec,False,Grange Hill,51.61348057933538,0.092272530168692,4,IG7 5QB,North East
233089ac-1b4e-4a04-a267-55f95ae19a08,False,Grange Park,51.64262292064852,-0.0973144232582473,5,N21 1RE,North
2828ce46-9d2c-41d9-bd57-2d876e1e0166,False,Gravel Hill,51.35454318729639,-0.0431216986501781,"3,4,5,6",CR0 5BJ,South East
bdfe61ed-df50-4024-bdee-a23591f45736,False,Great Portland Street,51.52378856271794,-0.1439614240810903,1,W1W 5PP,West
17aa3af6-908d-4631-ab8c-fcbc1b5a0065,False,Green Park,51.50676025371464,-0.1424775744225331,1,W1J 7BX,West
abad4a08-bf1b-4f20-a236-e24cbe80e039,False,Greenford,51.54197950701463,-0.3458787331310219,4,UB6 8PR,North West
2fd8aa17-641f-4260-a9cb-487a763dfc04,False,Greenwich,51.47754764253433,-0.0148630836027375,"2,3",SE10 8JQ,South
99024102-2448-4c74-93ce-7e07ae4f6a5b,False,Grove Park,51.43043268339476,0.0225985021902338,4,SE12 0PW,South
26c942af-a7d6-4929-8469-e738252f16d3,False,Gunnersbury,51.49186296322991,-0.2751641314162503,3,W4 5RP,West
64d3183a-5a87-419f-8e9e-2152fba385b3,False,Hackbridge,51.37786064983568,-0.1538791968503584,4,SM6 7BJ,South
1a603278-e551-40dd-8188-70a81cc26f73,False,Hackney Central,51.54725735659255,-0.0555895118024949,2,E8 1LL,East
324ae823-eecc-45ad-94c1-15915c736bc1,False,Hackney Downs,51.54907798925833,-0.0601851048568028,2,E8 1LA,East
a0923153-0281-4929-ad5e-5f65c28f1437,False,Hackney Wick,51.54355836778055,-0.0252595027702908,2,E9 5ER,East
ab0b3a23-7c4c-4c6c-886a-dbaef155a857,False,Hadley Wood,51.66840258482291,-0.1765811878353872,6,EN4 0EJ,East
933fbecb-e3c6-4016-bbcd-72303f2c3d06,False,Haggerston,51.53868460901327,-0.0755952577608923,2,E8 4DY,East
3167b53f-f82b-4561-a503-f0ff7962843d,False,Hainault,51.602845483752255,0.0941085508301524,4,IG6 3BD,North East
daf2dd96-c72a-477d-a5dd-f2db2ff89b33,False,Hammersmith (District),51.49181941355715,-0.2228609258853042,2,W6 9YA,West
7d0099d1-d5b2-4b3f-8b1e-b301583c76bf,False,Hammersmith (Met.),51.49348298668772,-0.2246401545007005,2,W6 0ED,West
0464dc71-78c0-4b9d-b2c8-d269487ec6d3,False,Hampstead,51.55654230644866,-0.1780145581084496,2,NW3 1QG,North
dd775ba4-4f37-42fb-87e6-c51bb91a8419,False,Hampstead Heath,51.555199657702005,-0.1645661816775728,3,NW3 2QD,North
fbb23c80-e1f9-4395-b2a3-bc71aa5c70f5,False,Hampton,51.41587894495368,-0.3721352456690553,6,TW12 2HU,South West
62a3c5d2-fcf2-4fe2-9fd6-1a21ccc82f0e,False,Hampton Court,51.40229331804945,-0.3427571453065689,6,KT8 9AE,South West
089ce409-6f38-4b16-b167-c2ab2030b28d,False,Hampton Wick,51.41463953160616,-0.3131036039493127,6,KT1 4DQ,South West
4e9b7981-f0f8-4986-88e9-fa525b18de21,False,Hanger Lane,51.5300715563412,-0.2929961405571649,3,W5 1DL,West
5e488e18-2f14-42e6-9978-5e7523588159,False,Hanwell,51.512185406676046,-0.3380518777863309,4,W7 3EB,West
4b02c3ae-34f5-4576-ac5c-cb224820bb61,False,Harlesden,51.53625790862039,-0.2574956703770174,3,NW10 8UT,North
596166f6-c790-4973-a775-a026a3e8bf39,False,Harold Wood,51.59320260393047,0.2342040766583728,6,RM3 0BL,North East
6a216ce3-ee51-44f5-8a47-84da4250fb42,False,Harringay,51.57735773978009,-0.1052082519128206,3,N4 1RW,North
b8bfd9da-2a9d-46a3-a741-e7cdadc2012f,False,Harringay Green Lanes,51.5771457347569,-0.0982173912207183,3,N4 2NU,North
b1914173-1ee0-4634-a4e8-6c2ff266ecda,False,Harrington Road,51.399790474914624,-0.0606999543468706,"3,4,5,6",SE25 4NF,South
2593fdb1-8a8a-4556-89b7-bee86eced1d2,False,Harrow and Wealdstone,51.59259408808769,-0.3342526785741267,5,HA3 7RF,North West
2345ea18-a611-4f4a-a1c8-75033a7fdaa3,False,Harrow-on-the-Hill,51.5793875695421,-0.3370015107060956,5,HA1 1BB,North West
87aa9b4c-5bee-4896-85ff-c0660b247c3a,False,Hatch End,51.60982790224495,-0.3691787730321793,6,HA5 5LZ,North West
423ab0f2-6549-446f-aa24-98ff15c3d112,False,Hatton Cross,51.466684612990974,-0.4233805529699787,"5,6",TW6 3PF,South West
2d230a72-816d-4d1b-9f4a-f25ff584ab6a,False,Haydons Road,51.4254570111129,-0.1889293572795519,3,SW19 8SL,South
26044a6c-7c17-48a5-9c21-dc5fef5d8aa6,False,Hayes,51.37573672611433,0.0101426524706988,5,BR2 7EN,South East
8f51bb46-6bfb-4b30-bbff-3ce87b97da4b,False,Hayes and Harlington,51.50304838798409,-0.4206418932877566,5,UB3 4BX,North West
2ae8494c-3bb8-4ad5-ab16-472e4c2a652b,False,Headstone Lane,51.60249904455844,-0.3569075069574213,5,HA2 6NB,North West
e3e98047-da46-4e86-b1e5-65825143312c,False,Heathrow Terminal 4,51.4597796985324,-0.4477295782660727,6,TW6 3AA,South West
54148875-08aa-41f0-aa79-fdd2bc6da79d,False,Heathrow Terminal 5,51.470024624464,-0.4906474891242473,6,TW6 2GA,South West
84a05505-2bc3-4712-a33d-ebe67f704db3,False,Heathrow Terminals 1 2 3,51.47128866191333,-0.4524072136493198,6,TW6 1EB,South West
57bb3327-aef6-4ddd-930f-f16341b9a56c,False,Hendon,51.58007459514265,-0.2386305172919683,"3,4",NW4 4PT,North
14998296-74b5-4689-a07c-e96612c77556,False,Hendon Central,51.583132678162094,-0.226734137100088,"3,4",NW4 3AS,North
feabafe0-942a-45b2-8d5f-0cc0b75ff6a6,False,Herne Hill,51.45399120427041,-0.1025629077072506,"2,3",SE24 0JW,South
cc0fd079-fd3a-4dfe-a84a-7e6d54e0db6e,False,Heron Quays,51.50338653553158,-0.0219535320363096,2,E14 4JH,East
fdc2581d-94f1-495b-b04a-5a291f7a0362,False,High Barnet,51.65168793826675,-0.1941653779796151,5,EN5 5RP,East
92122a6e-85e8-4c8d-9302-cdd6a7f1e6b8,False,High Street Kensington,51.50072913416872,-0.1915660554964191,1,W8 5SA,West
2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,False,Highams Park,51.608355995963855,-0.0001352859195288,4,E4 9LA,East
6339de91-7b07-4cc2-960f-3e12bb216599,False,Highbury and Islington,51.54649533884997,-0.1040821392393529,2,N1 1SE,North
cb72f77d-2dc5-43c4-965d-75cf4e917011,False,Highgate,51.57764637933854,-0.1469348609337413,3,N6 5BH,North
cf3f1a0f-06e9-4677-8d79-13fd174c6afe,False,Hillingdon,51.553776781763695,-0.4498979816230209,6,UB10 9NR,North West
0c78ce9c-b41f-4fb2-b9d9-876f32338598,False,Hither Green,51.45240172323648,-0.0009709123245438,3,SE13 5NF,South
ddc420a7-76a5-474e-92c4-b3d065feb9f3,False,Holborn,51.51723554139566,-0.1198405066029367,1,WC2B 6AA,Central
29744523-95e9-4224-bbd4-1642e705952e,False,Holland Park,51.50714614814041,-0.2065577754123284,2,W11 3RB,West
ec5f4610-8035-48f3-b38f-2c175433f871,False,Holloway Road,51.552815921064415,-0.1129356962168598,2,N7 8HS,North
6f9943a0-e2b0-47f8-9e42-b1577d54cc22,False,Homerton,51.54659538619648,-0.0385123470211163,2,E9 5SD,East
58213804-7e65-4842-a0f3-8e3dd703ebd3,False,Honor Oak Park,51.45064817104048,-0.0441531210321065,3,SE23 3LE,South
774c1627-56af-4adc-bef8-093e42ce8a40,False,Hornchurch,51.55435547079002,0.2189269994111758,6,RM12 6LS,North East
a04705c1-9475-4b69-8255-81af8f42d283,False,Hornsey,51.58647467109524,-0.1118156373997599,3,N8 8SE,North
595367fa-292c-4341-962e-8912a4f507c7,False,Hounslow,51.46250422727275,-0.361796248390842,5,TW3 3DL,South West
9ad68be2-68ad-49da-b5d3-100aba2d055a,False,Hounslow Central,51.47092516879989,-0.3659581213668801,4,TW3 1JG,South West
56425efc-e0e6-4e04-882f-48d462a5266f,False,Hounslow East,51.47370731480755,-0.3552753144989688,4,TW3 4AB,South West
a7449f75-3979-44f3-8621-38c6a49bcc97,False,Hounslow West,51.47310508637143,-0.385707619977202,5,TW3 3DH,South West
da3e0e78-55c6-44ac-9110-c0bc2d8436de,False,Hoxton,51.53139149136721,-0.0755856468761882,"1,2",E2 8HR,East
2d8bc308-3f5a-49e9-b3cc-1000f7f406bc,False,Hyde Park Corner,51.502583765542106,-0.1524741126318679,1,SW1X 7LY,South
1173490e-e242-4038-ad85-f1347919042c,False,Ickenham,51.56082433291199,-0.4415795012687994,6,UB10 8PD,North West
46d763c9-ce57-42cb-9502-4499256d0060,False,Ilford,51.55914235666761,0.0686851911807607,4,IG1 4DU,North East
e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,False,Imperial Wharf,51.47493863003009,-0.1828375028016368,2,SW6 2HA,South
ee69f44d-2211-46bc-8716-3d6b9d73be6e,False,Island Gardens,51.48795007358022,-0.0104933031301963,2,E14 3FA,East
50b1aa05-62c2-4a5e-983f-0759d766fab1,False,Isleworth,51.47503687348704,-0.3373287584598126,4,TW7 4BX,South West
61b355b5-20c0-4397-9c5a-dde7056f4f08,False,Iver,51.50850130163604,-0.5067404189391109,,SL0 9AU,South
e3db0bbc-cbd7-4cf0-81f8-e2a1b5571f3e,False,Kenley,51.324600148977446,-0.1012197121720331,6,CR8 5JA,South East
bc19aff1-8711-4cae-af74-a13b49bd1af4,False,Kennington,51.48866228881571,-0.1050706127740003,2,SE11 4JQ,South
1e7fd320-45e6-4eb4-ab46-009f73f1bcc5,False,Kensal Green,51.53052384871879,-0.2247133811380436,2,NW10 5JT,North
031c2b44-3ef5-4ba6-9be7-8db893e8bad6,False,Kensal Rise,51.5342147055381,-0.2208209758254941,2,NW10 3NT,North
8bf478b3-2af7-4b43-8374-fb9e9cfd93d7,False,Kensington (Olympia),51.49787935712583,-0.2103792397678828,2,W14 0NE,West
f304e8a2-b5b4-43ec-b22f-0607bdfc13bd,False,Kent House,51.4127175867398,-0.0458155530612075,4,BR3 1JF,South East
beac557c-22e4-4123-a821-bce558d0ca32,False,Kentish Town,51.55000929428177,-0.1404712627005257,2,NW5 2AA,North
02ea40d4-6982-4eba-b00f-8ac7ecc1c71d,False,Kentish Town West,51.546547731815146,-0.1467564086224741,2,NW5 3LD,North
7f734713-cc9d-4dbf-b867-0e56f71fc668,False,Kenton,51.5814957703514,-0.3152168608263206,4,HA3 0XS,North West
040a1522-0d04-408d-906c-09e7ab3fc148,False,Kew Bridge,51.490004145325656,-0.2888464898886721,3,TW8 0EF,South West
2e487f77-9cd3-46cf-922c-06e595ccf393,False,Kew Gardens,51.476788671230366,-0.2853810066761743,"3,4",TW9 3PZ,South West
5aca28a5-0080-4a32-a1d4-a75b6ea84381,False,Kidbrooke,51.46269023696999,0.0283002391854779,3,SE3 9NF,South
2b4ce0e2-c05e-427c-8f35-46fda6acb478,False,Kilburn,51.54694410286596,-0.2046327166992552,2,NW6 7QL,North
b6e2acc5-7f7e-4759-be29-c82e9b086114,False,Kilburn High Road,51.53726743072475,-0.1911131036134286,2,NW6 7QL,North
feccef0c-4f76-4034-9a19-1bbfc21e332d,False,Kilburn Park,51.53513522184343,-0.1939660549397059,2,NW6 5AD,North
8dda0a1a-3c9d-47bd-9c40-e70e21314699,False,King George V,51.50200871193282,0.0622062141092917,3,E16 2JF,East
bd1881ce-49d3-4669-af7c-4eab50d4d7c2,False,King Henrys Drive,51.34536406699128,-0.020264757424528,"3,4,5,6",CR0 0LH,South East
9e6ed48e-ad9c-41cc-9bc2-3847bf2ecf73,False,Kings Cross,51.53079799248029,-0.1227564205266309,1,N1 9AL,North
7052bc86-1a69-473e-a84d-ce28b79b94b9,False,Kings Cross St. Pancras,51.53031226194627,-0.1238721286870342,1,N1 9AL,North
154525ad-a1ab-4d3c-8a39-ef3c380566eb,False,Kingsbury,51.58487606349117,-0.2786016037131724,4,NW9 9EG,North
7cdbae92-d56c-4da9-8f9f-412fe78c5bed,False,Kingston,51.412641273140125,-0.3011410349213288,6,KT1 1UJ,South West
29b1bad7-80ab-4572-8c2e-31e64f8db6c9,False,Kingswood,51.2947227949647,-0.2112332235239599,6,KT20 6EN,South West
60082b7b-317f-47be-a124-04d9cb1da0d4,False,Knightsbridge,51.50135463701893,-0.1606644846228093,1,SW3 1ED,South
9fa1c717-8d78-41ad-8843-bf9626a5ad9a,False,Knockholt,51.345752156534864,0.1308310398343196,6,TN14 7HR,South East
03e27edf-b497-4e44-908f-f4eb046d28bf,False,Ladbroke Grove,51.51721033175281,-0.2101981698917929,2,W10 6HJ,West
0b342a6d-b36a-442b-a855-ceeb90a5a522,False,Ladywell,51.456192106185256,-0.0192444011254865,3,SE13 7XB,South
fe504d01-90be-4506-aa69-7c6c5102fb19,False,Lambeth North,51.49912976538859,-0.1117682604602059,1,SE1 7XG,South
a8133cdc-b739-4555-8fb4-59aaba077df0,False,Lancaster Gate,51.511890658328326,-0.1754299267897915,1,W2 4QH,West
cbe40d75-c05b-4a9e-b096-3b3d4a0db62c,False,Langdon Park,51.51888391608367,-0.0152137989477048,2,E14 6NW,East
e29d1551-f68b-4cb7-ab72-2aaac96983e2,False,Langley,51.50806077346535,-0.541770556061928,,SL3 6DB,South
97bbca21-c8ab-497f-85da-1a0ecc6227df,False,Latimer Road,51.51395774487751,-0.2174596633172416,2,W10 6SZ,West
12419cd6-28f8-4bf7-ba1e-a974978dfcc8,False,Lea Bridge,51.56663620385152,-0.0366831576627723,3,E10 7PG,East
8d4c3184-5f3f-4aeb-914d-0fe871505708,False,Lebanon Road,51.37519886025052,-0.0849736487598166,"3,4,5,6",CR0 6SF,South East
62351689-7ca2-430e-9bc4-6ca0bab688e2,False,Lee,51.449458544442464,0.0133646923821205,3,SE12 9JG,South
ae547f37-ad02-44b8-8860-fc4818c58b7d,False,Leicester Square,51.51129097417173,-0.1282421466298067,1,WC2H 0AP,Central
f0cfe74c-9153-42df-89cd-c887fb1e0439,False,Lewisham,51.46488069551227,-0.0124327008980092,"2,3",SE13 7RY,South
a8cd320a-74ce-4625-82eb-d0bfe6807e25,False,Leyton,51.55813226231266,-0.006465331580603,3,E10 5PS,East
087cb8bc-daab-458f-b6c0-6bdbc856673c,False,Leyton Midland Road,51.56936422878631,-0.0080663474303507,3,E10 6JT,East
56c65f14-71fe-4e7f-8b18-5212749e31e0,False,Leytonstone,51.56852230672617,0.0091404519570612,"3,4",E11 1HE,East
517f30ef-8671-41c8-862b-f3386b9088d4,False,Leytonstone High Road,51.563807360364464,0.0082544688359558,3,E11 4RE,East
4021ace9-c476-4660-9b17-4e6782f98b13,False,Limehouse,51.51231210167662,-0.0393800776624937,2,E14 7JD,East
21d98f91-f4f6-4a17-9c96-2f81a74a8a5c,False,Liverpool Street,51.51759813225402,-0.0822496218888544,1,EC2M 7PR,Central
97790967-8580-4f60-a439-346eb0bb0a84,False,Lloyd Park,51.36427540535568,-0.0807462726980878,"3,4,5,6",CR0 5RA,South East
f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,False,London Bridge,51.50467420930433,-0.0860055977481396,1,SE1 2SW,South
4ffd25aa-4f01-4d85-a40d-262c756fb6bc,False,London City Airport,51.50368974524741,0.0478727155835258,3,E16 2DS,East
cc6e0333-78d2-454e-8928-cc3f843da984,False,London Fields,51.54071874924931,-0.0576996862209216,2,E8 3PH,East
b943aab9-30bb-45b4-8abb-dffa1b00a64f,False,Loughborough Junction,51.46667873454398,-0.1024973409306313,2,SW9 8SA,South
f06cb191-eeb2-4e39-9300-674af0a4be4b,False,Loughton,51.641570570828016,0.0552790792874478,6,IG10 4PD,North East
8b527320-24eb-4323-8765-acbf50640967,False,Lower Sydenham,51.42484679051851,-0.033330341481054,4,SE26 5AU,South
618db9d0-6279-4bc2-8602-a6cb9d5b1ffc,False,Maida Vale,51.5299947556212,-0.1854326449358559,2,W9 1JS,West
269109e6-b0f7-4ffa-bc8b-2aeb20ab136c,False,Maidenhead,51.51866742695413,-0.7226749105747798,,SL6 1EW,South
6e6b54b6-620b-4709-b0f0-ceb46209acac,False,Malden Manor,51.38460911046991,-0.2611204124317338,4,KT3 5PN,South West
2e1443b2-99be-4db0-aa7b-9615e5470e12,False,Manor House,51.570746986190926,-0.0956849757319274,"2,3",N4 1BZ,North
68a7ec84-d08f-4f6d-9243-90439873cf8c,False,Manor Park,51.55285442759388,0.045723870186973,"3,4",E12 5EP,East
17d9ab39-318d-4187-bdcb-a6aa315d1997,False,Mansion House,51.5120915984511,-0.0941976572437842,1,EC4N 6JD,Central
bd08feb0-ee42-4546-9438-8fe9dc7497da,False,Marble Arch,51.51396523465938,-0.1585712147927576,1,W1C 2JS,West
232cce8e-1844-41f1-9e44-c5fb25960c07,False,Maryland,51.54566828299751,0.0056816541842525,3,E15 1SA,East
12ff1843-54c0-448e-a75b-a431c4f8feda,False,Marylebone,51.52239640326536,-0.1634925623109129,1,NW1 6JJ,North
1ebea11f-ac87-4596-beda-b692611daca3,False,Maze Hill,51.48301366443111,0.0032048968185599,3,SE10 9XG,South
e4632ec1-e33a-431d-b2a5-0da34a3832e1,False,Meridian Water,51.60831170899128,-0.050959906384394,4,N18 3HF,North
fadcc04f-24dd-4006-a5a2-3fa57a6179ff,False,Merton Park,51.41339128096901,-0.2013420288124167,"3,4,5,6",SW19 3HA,South
3e89983c-4640-4962-9569-286596907661,False,Mile End,51.5253109195645,-0.0326660842711517,2,E3 4DH,East
f9facc42-7018-498a-8111-eaec6380eb22,False,Mill Hill Broadway,51.6128707220669,-0.2495370648730302,4,NW7 2JU,North
2a2d9e4d-47cf-4919-aebd-703673a85d77,False,Mill Hill East,51.60831630368604,-0.2098957103144066,4,NW7 1BS,North
f3ef6dac-ee8e-4b22-a8a9-61beccce863d,False,Mitcham,51.39748833651944,-0.17087164547873,"3,4,5,6",CR4 4BD,South East
c606a117-d41b-4496-bbc1-93761bb30a86,False,Mitcham Eastfields,51.408383659999,-0.154001717426646,3,CR4 2ND,South East
2434032a-2a65-489c-bb1c-c24f111701f0,False,Mitcham Junction,51.39304231241258,-0.1574366422255893,4,CR4 4HN,South East
c5ed4730-14c1-4642-9e10-6cfbe543498b,False,Monument,51.51063027735101,-0.0861883132610571,1,EC4R 9AA,Central
22376582-8ca3-40dc-b9c0-a192e78e6ce0,False,Moor Park,51.62992995953362,-0.4329130164958966,"6,7",HA6 2JQ,North West
1c537313-6db3-4740-b1b0-f81383ba89fe,False,Moorgate,51.51843699583112,-0.0890176874196191,1,EC2M 6TX,Central
506b4bac-2ec1-43f5-8cae-ee9b2b332d74,False,Morden,51.40218564474951,-0.1948519795190437,4,SM4 5AZ,South
561c3c51-edd8-451a-8282-f932ade6f80c,False,Morden Road,51.408871575514766,-0.1928056750933962,"3,4,5,6",SW19 3BX,South
2b176099-3585-4347-96de-e8f7217149ec,False,Morden South,51.39630737175914,-0.2003015597212806,4,SM4 5AN,South
5106bb92-15f7-4a97-bff4-a34c67166620,False,Mornington Crescent,51.53436199274684,-0.1387443487247141,2,NW1 2JA,North
5a1f50b1-546e-4f20-b6b3-2c77bb42908d,False,Mortlake,51.46816750082646,-0.2672033097597616,3,SW14 8LN,South
c947b517-cbc3-4786-9c8b-55c0a3a5f9ef,False,Motspur Park,51.395319236610256,-0.2394397426413379,4,KT3 6JJ,South West
1a933629-dd77-4171-a9bd-027417c88034,False,Mottingham,51.43982506175577,0.0503242023297411,4,SE9 4EN,South
469bc9f5-58de-4909-b84c-f751d237b7d9,False,Mudchute,51.491236163479066,-0.0149599448810793,2,E14 9UW,East
8eae21c0-ed0f-4fe4-9364-7d295b9a1791,False,Neasden,51.55462731004116,-0.2501150416936122,3,NW10 1PH,North
c5945432-512a-40f2-81ac-1523d22a7baa,False,New Addington,51.34259048309321,-0.0173833270693507,"3,4,5,6",CR0 0DE,South East
cdebea72-6272-4a73-afc0-e5158a076232,False,New Barnet,51.64853648940239,-0.1729697122847567,5,EN5 1QT,East
e82fb628-c6ab-47b0-9741-2d21bd6e485c,False,New Beckenham,51.41670549342136,-0.0353049492508049,4,BR3 1QW,South East
a4ae0ade-a04b-43df-90b7-ebb66b5322ea,False,New Cross,51.47642936493697,-0.0322788114450521,2,SE14 6LD,South
3ee5cd25-46f2-4b25-9c05-2195a7b723b9,False,New Cross Gate,51.475264866034166,-0.0395290518483199,2,SE14 6AR,South
e67f249f-ee4e-4ff3-93c8-415f3f896b74,False,New Eltham,51.43769077832163,0.0704446186894692,4,SE9 2AB,South
0782ff96-d748-4e37-8d0c-58f2f1f9069e,False,New Malden,51.4035554892389,-0.2562181023415529,4,KT3 4PX,South West
03a81519-640e-4834-8220-3d3d00583c76,False,New Southgate,51.61409343513603,-0.1430097748581647,4,N11 1QH,North
b6e0c988-8bdf-4380-abb3-1c1dae8b5422,False,Newbury Park,51.57563850646377,0.0903031581978967,4,IG2 7RN,North East
083b6bbc-456d-4ad0-9bd3-2e9d28dbd71d,False,Nine Elms,51.48000104922924,-0.1285009828307203,1,SW8 2NA,South
af892eed-72a4-4145-9aed-594365a6f61b,False,Norbiton,51.41190888768759,-0.284199943193106,5,KT2 7AZ,South West
2886eb7a-a19b-4126-8549-53dba7f3406c,False,Norbury,51.41118830417269,-0.1227994009734732,3,SW16 3RW,South
fe54f4d5-c675-43d4-969a-4e9088f32fe7,False,North Acton,51.52343200460989,-0.2597295239222282,"2,3",W3 6UP,West
cca944e7-cca6-417b-a6dc-552744f5c290,False,North Dulwich,51.45448166721483,-0.0879186802737289,"2,3",SE21 7BX,South
9f77073d-13b3-4aac-a8f2-acf0c2c18b56,False,North Ealing,51.51762181807098,-0.2889935477531711,3,W5 3AF,West
acc56c69-d6f6-4344-839d-c686fec72ff1,False,North Greenwich,51.5002551610895,0.0035862591259508,"2,3",SE10 0PH,South
4d673bb0-a2a2-411e-ab38-d060f5b6254e,False,North Harrow,51.58463070784392,-0.3626329855990683,5,HA2 7SR,North West
6aab20d6-0e59-4ecd-b99a-e96df6e02810,False,North Sheen,51.46541914451982,-0.2863974619694099,3,TW9 4QA,South West
d54d67bb-9539-45f0-93e8-e92f069462a5,False,North Wembley,51.56239579644328,-0.3039482139132909,4,HA0 3NT,North West
61878675-ce83-4fd7-bfac-76342d15632b,False,Northfields,51.50049115689572,-0.3150648129885717,3,W13 9QU,West
f440bd3c-e97c-4b92-826d-0cdf45081c0a,False,Northolt,51.54821230018008,-0.3684405875976204,5,UB5 4AA,North West
80d35046-f9e8-4130-9df8-aa2ad7f2f316,False,Northolt Park,51.55761846530492,-0.3594341888531511,5,UB5 4XE,North West
92e71c37-4397-4741-9f90-5c49c5709be4,False,Northumberland Park,51.60201564713907,-0.054132025471732,3,N17 0HY,North
b886e7d5-7369-4e9a-90fc-97c0c881897a,False,Northwick Park,51.57850816965304,-0.3181993860133686,4,HA3 0AT,North West
b00d2e83-b351-4262-b1cc-a0afd25b20e1,False,Northwood,51.61121291958136,-0.4238377761958177,6,HA6 2XL,North West
727c636a-250b-4fd1-b86c-71e24d445338,False,Northwood Hills,51.60080197791432,-0.4093113480568928,6,HA6 1NZ,North West
493da376-af3a-4e81-bd12-0c8d8319cf04,False,Norwood Junction,51.39695420145057,-0.0752098562061818,4,SE25 5AG,South
871133b6-4992-42b0-afde-c2a37c42438c,False,Notting Hill Gate,51.50937501801177,-0.1959216162263908,"1,2",W11 3HT,West
d9b3d1c7-6bfd-4c4f-a723-c93a00275dee,False,Nunhead,51.46657989886173,-0.0536797424804539,2,SE15 3XE,South
be975cc6-f52e-421f-8941-be52ab44fecd,False,Oakleigh Park,51.63767609370897,-0.1661949649938359,4,EN5 1BU,East
722bb650-1066-4afd-a241-e7263388ffe4,False,Oakwood,51.64763774735996,-0.1318535388133937,5,N14 4UT,North
02e2c554-21f4-4da8-8c1c-9e76c3b83ff6,False,Ockendon,51.52199012375081,0.2904834800234525,7,RM15 6PD,North East
1cd39885-66f1-47e2-8948-eb468ad78c3f,False,Old Street,51.52558133074304,-0.0876229573873512,1,EC1V 9NR,Central
